"","data_ID","reefid","scenario","time_frame","mean_historical_ph_30y_ensemble","percentile_90_historical_ph_30y_ensemble","percentile_10_historical_ph_30y_ensemble","mean_ph_20y_ensemble","percentile_90_mean_ensemble","percentile_10_mean_ensemble","mean_ph_20y_anomaly_ensemble","percentile_90_anomaly_ensemble","percentile_10_anomaly_ensemble"
"144",12,"268","ssp585","2081_2100",8.06777523166001,8.08459715843201,8.051260693868,7.7216808051774,7.73427620927493,7.70376950303713,-0.346094426482615,-0.338450170887842,-0.352733623319203
"145",13,"293","ssp126","2021_2040",8.08542293334248,8.09894315401713,8.07022734747993,8.02453142910293,8.0377640068531,8.00484926104546,-0.0608915042395543,-0.05387238992585,-0.0650369736883381
"146",13,"293","ssp126","2041_2060",8.08542293334248,8.09894315401713,8.07022734747993,8.0013188338641,8.01061589916547,7.97833389441172,-0.0841040994783846,-0.0817095511489452,-0.0905637714597916
"147",13,"293","ssp126","2081_2100",8.08542293334248,8.09894315401713,8.07022734747993,8.00740830338363,8.01307825247447,7.98409437735875,-0.0780146299588558,-0.0772201491726765,-0.0858649015426636
"148",13,"293","ssp245","2021_2040",8.08542293334248,8.09894315401713,8.07022734747993,8.0204897080407,8.03241645097733,8.00027023156484,-0.0649332253017809,-0.0604691975646556,-0.0690656681855515
"149",13,"293","ssp245","2041_2060",8.08542293334248,8.09894315401713,8.07022734747993,7.9772240181764,7.98617254892985,7.95409149726232,-0.108198915166084,-0.103648848666085,-0.116167098283768
"150",13,"293","ssp245","2081_2100",8.08542293334248,8.09894315401713,8.07022734747993,7.92122983968619,7.92569666107496,7.89417375723521,-0.164193093656289,-0.158446410629485,-0.175937054554621
"151",13,"293","ssp370","2021_2040",8.08542293334248,8.09894315401713,8.07022734747993,8.01593425869942,8.02826718290647,7.99509480992953,-0.0694886746430637,-0.0653019938204018,-0.074987977080875
"152",13,"293","ssp370","2041_2060",8.08542293334248,8.09894315401713,8.07022734747993,7.95559045365362,7.96554512580236,7.93196198741595,-0.129832479688856,-0.123124219311609,-0.137959063053131
"153",13,"293","ssp370","2081_2100",8.08542293334248,8.09894315401713,8.07022734747993,7.8251738002806,7.83279665311178,7.79780666232109,-0.260249133061881,-0.251346418592665,-0.27652658422788
"154",13,"293","ssp585","2021_2040",8.08542293334248,8.09894315401713,8.07022734747993,8.01492912227457,8.02815980513891,7.99402234554291,-0.0704938110679087,-0.0667934967411892,-0.0750241789552906
"155",13,"293","ssp585","2041_2060",8.08542293334248,8.09894315401713,8.07022734747993,7.94209894266996,7.95382807850838,7.9165356417497,-0.143323990672526,-0.136100041204029,-0.151066151592467
"156",13,"293","ssp585","2081_2100",8.08542293334248,8.09894315401713,8.07022734747993,7.74416348934174,7.74985253413518,7.71239818731944,-0.341259444000745,-0.334353565507465,-0.362677532434463
"157",14,"301","ssp126","2021_2040",8.06789226820975,8.0847122642729,8.05690879291958,8.0057417986971,8.02118114034335,7.99307161768277,-0.0621504695126504,-0.0598831938372726,-0.0638371752368077
"158",14,"301","ssp126","2041_2060",8.06789226820975,8.0847122642729,8.05690879291958,7.98192542538498,7.99732256730397,7.97090509136518,-0.0859668428247625,-0.0836801992522336,-0.0896837857034463
"159",14,"301","ssp126","2081_2100",8.06789226820975,8.0847122642729,8.05690879291958,7.98833191719922,8.00306695898374,7.97558824022611,-0.079560351010525,-0.0766353554195822,-0.0841289328204269
"160",14,"301","ssp245","2021_2040",8.06789226820975,8.0847122642729,8.05690879291958,8.0018515810822,8.01743487119675,7.98998348514239,-0.0660406871275467,-0.0642145593961079,-0.068262718783485
"161",14,"301","ssp245","2041_2060",8.06789226820975,8.0847122642729,8.05690879291958,7.9572669542197,7.97223346034686,7.94467038710912,-0.110625313990044,-0.107888591951794,-0.114301515287824
"162",14,"301","ssp245","2081_2100",8.06789226820975,8.0847122642729,8.05690879291958,7.89965689290654,7.91433891654015,7.88717289964358,-0.16823537530321,-0.16501854525672,-0.17285697526402
"163",14,"301","ssp370","2021_2040",8.06789226820975,8.0847122642729,8.05690879291958,7.99684388836225,8.01238213777542,7.98553366859754,-0.0710483798474974,-0.0686771379576792,-0.0736036664909783
"164",14,"301","ssp370","2041_2060",8.06789226820975,8.0847122642729,8.05690879291958,7.93532222924811,7.95060741305351,7.92279948194822,-0.132570038961642,-0.12914446062512,-0.136556224690544
"165",14,"301","ssp370","2081_2100",8.06789226820975,8.0847122642729,8.05690879291958,7.80324608593276,7.81804620226224,7.78947543303172,-0.264646182276986,-0.259486720959345,-0.269857713248995
"166",14,"301","ssp585","2021_2040",8.06789226820975,8.0847122642729,8.05690879291958,7.99586951642325,8.0113879541556,7.98431193033854,-0.072022751786492,-0.0700283441278673,-0.0746150122748492
"167",14,"301","ssp585","2041_2060",8.06789226820975,8.0847122642729,8.05690879291958,7.92148486520305,7.93653016289075,7.90979230801264,-0.146407403006698,-0.143352364169227,-0.150665728913414
"168",14,"301","ssp585","2081_2100",8.06789226820975,8.0847122642729,8.05690879291958,7.72032444531267,7.73300498127937,7.7052797238032,-0.347567822897073,-0.338911824756199,-0.354190910524792
"169",15,"311","ssp126","2021_2040",8.08522624210878,8.09802935388353,8.06821735037698,8.02421292789055,8.03740883270899,8.00322392384211,-0.0610133142182319,-0.0539978239271388,-0.064969322416518
"170",15,"311","ssp126","2041_2060",8.08522624210878,8.09802935388353,8.06821735037698,8.00072298375043,8.01020293633143,7.97779629031817,-0.0845032583583485,-0.0821156832906933,-0.0904210600588051
"171",15,"311","ssp126","2081_2100",8.08522624210878,8.09802935388353,8.06821735037698,8.00677838740927,8.01243291298548,7.98533576130867,-0.0784478546995106,-0.0773652580049315,-0.0855936341815529
"172",15,"311","ssp245","2021_2040",8.08522624210878,8.09802935388353,8.06821735037698,8.02012116331043,8.03203612565994,7.99827598532041,-0.0651050787983518,-0.0606972032123139,-0.069424274894927
"173",15,"311","ssp245","2041_2060",8.08522624210878,8.09802935388353,8.06821735037698,7.97665668581471,7.98602824409803,7.95487784345945,-0.108569556294066,-0.104170274072223,-0.115330475568771
"174",15,"311","ssp245","2081_2100",8.08522624210878,8.09802935388353,8.06821735037698,7.92062107559406,7.92497572898865,7.89449803233147,-0.164605166514715,-0.159230938884948,-0.174083199103673
"175",15,"311","ssp370","2021_2040",8.08522624210878,8.09802935388353,8.06821735037698,8.01554923924533,8.02797876993815,7.99489524364471,-0.0696770028634506,-0.0655562334590503,-0.0746437344286184
"176",15,"311","ssp370","2041_2060",8.08522624210878,8.09802935388353,8.06821735037698,7.95515132672859,7.96565079490344,7.93264211614927,-0.130074915380189,-0.123139853609933,-0.137228196859359
"177",15,"311","ssp370","2081_2100",8.08522624210878,8.09802935388353,8.06821735037698,7.82456951502598,7.83185841441154,7.79813067118327,-0.260656727082802,-0.251998551024331,-0.271001923084259
"178",15,"311","ssp585","2021_2040",8.08522624210878,8.09802935388353,8.06821735037698,8.01447973142971,8.02787633339564,7.99334048032761,-0.0707465106790716,-0.0672029270066155,-0.07487687004937
"179",15,"311","ssp585","2041_2060",8.08522624210878,8.09802935388353,8.06821735037698,7.94155130079298,7.95413322250048,7.91718938350678,-0.143674941315795,-0.136411934428745,-0.151027966870201
"180",15,"311","ssp585","2081_2100",8.08522624210878,8.09802935388353,8.06821735037698,7.74341400157322,7.75034355123838,7.71202893654505,-0.341812240535563,-0.335344623857075,-0.356188413831922
"181",16,"312","ssp126","2021_2040",8.09194819481686,8.09897669421302,8.0746793852912,8.03145753325838,8.04793791572253,8.01224961876869,-0.0604906615584788,-0.0482527938154007,-0.0660191151830887
"182",16,"312","ssp126","2041_2060",8.09194819481686,8.09897669421302,8.0746793852912,8.0079183092623,8.0179641922315,7.98888302445412,-0.0840298855545545,-0.0782265173064349,-0.0921231382422976
"183",16,"312","ssp126","2081_2100",8.09194819481686,8.09897669421302,8.0746793852912,8.01417957508203,8.01898228526115,7.99283587535222,-0.0777686197348315,-0.0772084242767761,-0.0851585818661587
"184",16,"312","ssp245","2021_2040",8.09194819481686,8.09897669421302,8.0746793852912,8.0272324097879,8.03905325134595,8.00745523373286,-0.0647157850289585,-0.0571374581919777,-0.0698771668805023
"185",16,"312","ssp245","2041_2060",8.09194819481686,8.09897669421302,8.0746793852912,7.98413127588503,7.99571592211723,7.96056945721308,-0.107816918931826,-0.100474787420698,-0.116704926225875
"186",16,"312","ssp245","2081_2100",8.09194819481686,8.09897669421302,8.0746793852912,7.92795059915745,7.94198802312215,7.90156941413879,-0.16399759565941,-0.154202686415779,-0.177794410122766
"187",16,"312","ssp370","2021_2040",8.09194819481686,8.09897669421302,8.0746793852912,8.02235030694441,8.03273490468661,8.00490619738897,-0.0695978878724455,-0.063455804851321,-0.0753901355796387
"188",16,"312","ssp370","2041_2060",8.09194819481686,8.09897669421302,8.0746793852912,7.96243173100732,7.97849923570951,7.93959209322929,-0.129516463809543,-0.117691473828422,-0.139506643348271
"189",16,"312","ssp370","2081_2100",8.09194819481686,8.09897669421302,8.0746793852912,7.83242681911497,7.85346500277519,7.80345093210538,-0.259521375701885,-0.242725706762738,-0.27712263001336
"190",16,"312","ssp585","2021_2040",8.09194819481686,8.09897669421302,8.0746793852912,8.02126583926605,8.0324561993281,8.0030777712663,-0.0706823555508047,-0.0637345102098266,-0.0760802639855278
"191",16,"312","ssp585","2041_2060",8.09194819481686,8.09897669421302,8.0746793852912,7.94873062607014,7.96568254232407,7.92727792064349,-0.143217568746721,-0.130508167213865,-0.15407912267579
"192",16,"312","ssp585","2081_2100",8.09194819481686,8.09897669421302,8.0746793852912,7.75158519726811,7.77091993292173,7.71775887012482,-0.340362997548749,-0.325270776616203,-0.364373319678836
"193",17,"320","ssp126","2021_2040",8.08484615195881,8.10073957973056,8.0698113600413,8.02372606848225,8.04047469496727,8.00804809331894,-0.061120083476558,-0.0538358714845462,-0.0651267614629525
"194",17,"320","ssp126","2041_2060",8.08484615195881,8.10073957973056,8.0698113600413,8.00019213123755,8.01265445748965,7.98194407025973,-0.084654020721262,-0.0798434469434941,-0.0909366991784832
"195",17,"320","ssp126","2081_2100",8.08484615195881,8.10073957973056,8.0698113600413,8.00525509209344,8.0144079208374,7.98737272024155,-0.0795910598653738,-0.077282537354364,-0.0863316588931617
"196",17,"320","ssp245","2021_2040",8.08484615195881,8.10073957973056,8.0698113600413,8.0196284846826,8.03509258230527,8.0041358590126,-0.0652176672762094,-0.0591532561514114,-0.0685545888211987
"197",17,"320","ssp245","2041_2060",8.08484615195881,8.10073957973056,8.0698113600413,7.97538682655855,7.98866746822993,7.95567084352175,-0.109459325400266,-0.102078979545169,-0.115725720591016
"198",17,"320","ssp245","2081_2100",8.08484615195881,8.10073957973056,8.0698113600413,7.91846186699289,7.93074136575063,7.89568488796552,-0.16638428496592,-0.158012959692213,-0.175205992327796
"199",17,"320","ssp370","2021_2040",8.08484615195881,8.10073957973056,8.0698113600413,8.01491200201439,8.03131775259972,7.99867707292239,-0.069934149944421,-0.0651979678206978,-0.0749508208698693
"200",17,"320","ssp370","2041_2060",8.08484615195881,8.10073957973056,8.0698113600413,7.95443775400971,7.96897239685059,7.93365650375684,-0.130408397949103,-0.120865183406406,-0.1375476386812
"201",17,"320","ssp370","2081_2100",8.08484615195881,8.10073957973056,8.0698113600413,7.82239164655859,7.841994313399,7.79509091178576,-0.262454505400224,-0.246760012043847,-0.271907638178932
"202",17,"320","ssp585","2021_2040",8.08484615195881,8.10073957973056,8.0698113600413,8.01414462508577,8.03113593856494,7.9979869445165,-0.0707015268730395,-0.0648660216066563,-0.0747210092014736
"203",17,"320","ssp585","2041_2060",8.08484615195881,8.10073957973056,8.0698113600413,7.94065068057089,7.95780816674232,7.91998808582624,-0.144195471387921,-0.13403580321206,-0.151064503855175
"204",17,"320","ssp585","2081_2100",8.08484615195881,8.10073957973056,8.0698113600413,7.74071244489063,7.75915310581525,7.70969388882319,-0.344133707068183,-0.329601219627592,-0.356699729628033
"205",18,"402","ssp126","2021_2040",8.06719298266401,8.08165167437659,8.05058638254801,8.00572847904581,8.01923253933589,7.990414194266,-0.0614645036182018,-0.0602104047934215,-0.063057514031728
"206",18,"402","ssp126","2041_2060",8.06719298266401,8.08165167437659,8.05058638254801,7.98063979600415,7.99312864939372,7.96560775438945,-0.086553186659861,-0.0841650002532539,-0.089753353595734
"207",18,"402","ssp126","2081_2100",8.06719298266401,8.08165167437659,8.05058638254801,7.98599605415807,7.99751307566961,7.97048240303993,-0.0811969285059455,-0.0777187758021887,-0.0874403138955433
"208",18,"402","ssp245","2021_2040",8.06719298266401,8.08165167437659,8.05058638254801,8.00200771310113,8.01629090110461,7.98577197591464,-0.0651852695628849,-0.0640579667356267,-0.0664742032686867
"209",18,"402","ssp245","2041_2060",8.06719298266401,8.08165167437659,8.05058638254801,7.9571010082057,7.96997790932655,7.94156427184741,-0.110091974458309,-0.10793134768804,-0.113474045197169
"210",18,"402","ssp245","2081_2100",8.06719298266401,8.08165167437659,8.05058638254801,7.89761127052885,7.90898756782214,7.88164600729942,-0.169581712135161,-0.163575194941626,-0.174464386701584
"211",18,"402","ssp370","2021_2040",8.06719298266401,8.08165167437659,8.05058638254801,7.99736582618771,8.01159648696582,7.98152437011401,-0.0698271564763002,-0.0690418104330703,-0.0707805613676715
"212",18,"402","ssp370","2041_2060",8.06719298266401,8.08165167437659,8.05058638254801,7.93663583235307,7.94972493052483,7.92068486611048,-0.13055715031094,-0.128999545176825,-0.133141548766029
"213",18,"402","ssp370","2081_2100",8.06719298266401,8.08165167437659,8.05058638254801,7.80322607249925,7.81927077372869,7.78526689608892,-0.263966910164766,-0.257935298151439,-0.270596796274186
"214",18,"402","ssp585","2021_2040",8.06719298266401,8.08165167437659,8.05058638254801,7.99655428312042,8.01069173018138,7.9808586080869,-0.0706386995435965,-0.0695621411005654,-0.0722661448849564
"215",18,"402","ssp585","2041_2060",8.06719298266401,8.08165167437659,8.05058638254801,7.92382495258794,7.93545738458633,7.90448380510012,-0.143368030076075,-0.140787611405054,-0.147162815597323
"216",18,"402","ssp585","2081_2100",8.06719298266401,8.08165167437659,8.05058638254801,7.72046134688637,7.73177340229352,7.70096256534259,-0.346731635777637,-0.340195757150651,-0.353382897377014
"217",19,"408","ssp126","2021_2040",8.07911432800871,8.09343922138214,8.07151553365919,8.01616826960535,8.02621893286705,8.00981461803118,-0.0629460584033621,-0.0604207456111912,-0.0662734190622967
"218",19,"408","ssp126","2041_2060",8.07911432800871,8.09343922138214,8.07151553365919,7.99192124713551,8.0000690639019,7.98618799249331,-0.0871930808732006,-0.0822728375593833,-0.0933701574802406
"219",19,"408","ssp126","2081_2100",8.07911432800871,8.09343922138214,8.07151553365919,7.99866600993908,8.0051217575868,7.99371626973152,-0.0804483180696314,-0.0745125134785987,-0.0890372276306159
"220",19,"408","ssp245","2021_2040",8.07911432800871,8.09343922138214,8.07151553365919,8.01211349259723,8.02249793410301,8.00474576751391,-0.0670008354114763,-0.0644020815690372,-0.0704345166683193
"221",19,"408","ssp245","2041_2060",8.07911432800871,8.09343922138214,8.07151553365919,7.96687975616166,7.97582377990087,7.96002839008967,-0.112234571847049,-0.10796883304914,-0.117615441481273
"222",19,"408","ssp245","2081_2100",8.07911432800871,8.09343922138214,8.07151553365919,7.9095371920051,7.91777028640111,7.90241249203682,-0.16957713600361,-0.161163169145585,-0.177693063020707
"223",19,"408","ssp370","2021_2040",8.07911432800871,8.09343922138214,8.07151553365919,8.00703549294761,8.01778229475021,7.99925452073415,-0.0720788350611024,-0.069396668672562,-0.0753822677665283
"224",19,"408","ssp370","2041_2060",8.07911432800871,8.09343922138214,8.07151553365919,7.94535533370394,7.95667436520259,7.93766347169876,-0.133758994304773,-0.129425704479218,-0.139233907063802
"225",19,"408","ssp370","2081_2100",8.07911432800871,8.09343922138214,8.07151553365919,7.81316518946127,7.82581224838893,7.80189385016759,-0.265949138547435,-0.257005745172502,-0.275033628278308
"226",19,"408","ssp585","2021_2040",8.07911432800871,8.09343922138214,8.07151553365919,8.00622162584103,8.0170196612676,7.99795748194059,-0.0728927021676845,-0.0690804084142052,-0.0765639126300819
"227",19,"408","ssp585","2041_2060",8.07911432800871,8.09343922138214,8.07151553365919,7.93141609701243,7.94485891461372,7.92186703483264,-0.147698230996276,-0.14124115506808,-0.15329918662707
"228",19,"408","ssp585","2081_2100",8.07911432800871,8.09343922138214,8.07151553365919,7.72980460325877,7.74445112546285,7.71604354977608,-0.349309724749941,-0.340170925855638,-0.357456655634774
"229",20,"419","ssp126","2021_2040",8.0787404349356,8.09311623308394,8.07200057506561,8.01590610923189,8.0297254661719,8.01041019757589,-0.0628343257037076,-0.061224810282388,-0.0647334158420563
"230",20,"419","ssp126","2041_2060",8.0787404349356,8.09311623308394,8.07200057506561,7.99211032047416,8.00565544168154,7.98641105294228,-0.0866301144614366,-0.0855895221233363,-0.0881188094615926
"231",20,"419","ssp126","2081_2100",8.0787404349356,8.09311623308394,8.07200057506561,7.99961543986292,8.01216945250829,7.99377519289652,-0.0791249950726829,-0.0759154624409142,-0.0818230450153354
"232",20,"419","ssp245","2021_2040",8.0787404349356,8.09311623308394,8.07200057506561,8.01132281151685,8.0259542008241,8.00460507671038,-0.0674176234187504,-0.0650586479239994,-0.0690521127647816
"233",20,"419","ssp245","2041_2060",8.0787404349356,8.09311623308394,8.07200057506561,7.96637661944736,7.98024783531825,7.95961496035258,-0.112363815488237,-0.108890356620154,-0.113964452346167
"234",20,"419","ssp245","2081_2100",8.0787404349356,8.09311623308394,8.07200057506561,7.90896012692741,7.92235487898191,7.90173321167628,-0.169780308008194,-0.167009983460108,-0.172104003032048
"235",20,"419","ssp370","2021_2040",8.0787404349356,8.09311623308394,8.07200057506561,8.00627286795414,8.02045276562373,8.00010040799777,-0.0724675669814603,-0.0710574699772746,-0.0740758299827577
"236",20,"419","ssp370","2041_2060",8.0787404349356,8.09311623308394,8.07200057506561,7.94400624506401,7.95856436093648,7.9368564983209,-0.134734189871586,-0.131282132201726,-0.136916595697404
"237",20,"419","ssp370","2081_2100",8.0787404349356,8.09311623308394,8.07200057506561,7.81029204617847,7.82464872996012,7.80073058009148,-0.268448388757128,-0.261950802803041,-0.272674867841933
"238",20,"419","ssp585","2021_2040",8.0787404349356,8.09311623308394,8.07200057506561,8.00539132555326,8.01902972459793,7.99837544759115,-0.0733491093823404,-0.0717720992035336,-0.0751308414671161
"239",20,"419","ssp585","2041_2060",8.0787404349356,8.09311623308394,8.07200057506561,7.92961492466204,7.94397594928741,7.92230567733447,-0.149125510273558,-0.145582931571537,-0.1511446290546
"240",20,"419","ssp585","2081_2100",8.0787404349356,8.09311623308394,8.07200057506561,7.72557205304955,7.74002980192502,7.71338198979696,-0.353168381886049,-0.344538865486782,-0.360460268788868
"241",21,"422","ssp126","2021_2040",8.11080964719406,8.11840741369459,8.09673776096768,8.04492976557125,8.05372657577197,8.02955768108368,-0.0658798816228152,-0.0628344509336678,-0.0677240570386246
"242",21,"422","ssp126","2041_2060",8.11080964719406,8.11840741369459,8.09673776096768,8.01753845847014,8.0249735057354,8.00149367054303,-0.0932711887239208,-0.0888852496941901,-0.0952440904246448
"243",21,"422","ssp126","2081_2100",8.11080964719406,8.11840741369459,8.09673776096768,8.01934082255219,8.02450449466705,8.00345489184062,-0.0914688246418733,-0.0857387304306041,-0.0971114555994657
"244",21,"422","ssp245","2021_2040",8.11080964719406,8.11840741369459,8.09673776096768,8.04101459131096,8.0496562063694,8.02532340486844,-0.0697950558830993,-0.0664214405748584,-0.0717969271871777
"245",21,"422","ssp245","2041_2060",8.11080964719406,8.11840741369459,8.09673776096768,7.99270842237906,8.00333442091942,7.97828566233317,-0.118101224815002,-0.115052953693603,-0.120735335350036
"246",21,"422","ssp245","2081_2100",8.11080964719406,8.11840741369459,8.09673776096768,7.92790748133804,7.93640231291453,7.91122518380483,-0.182902165856024,-0.176326161623003,-0.187324653069178
"247",21,"422","ssp370","2021_2040",8.11080964719406,8.11840741369459,8.09673776096768,8.03641981554754,8.04578335483869,8.02171627481778,-0.0743898316465243,-0.0722878595193244,-0.0768911010689202
"248",21,"422","ssp370","2041_2060",8.11080964719406,8.11840741369459,8.09673776096768,7.97123346202301,7.98344599604607,7.95700889031092,-0.13957618517105,-0.134795442554687,-0.144131454494264
"249",21,"422","ssp370","2081_2100",8.11080964719406,8.11840741369459,8.09673776096768,7.82886294812867,7.84465073943138,7.81228669087092,-0.281946699065391,-0.273756674263211,-0.287829200426737
"250",21,"422","ssp585","2021_2040",8.11080964719406,8.11840741369459,8.09673776096768,8.0358262943499,8.04718771974246,8.01959537665049,-0.0749833528441612,-0.0712196939521359,-0.0771423843171863
"251",21,"422","ssp585","2041_2060",8.11080964719406,8.11840741369459,8.09673776096768,7.95792971975876,7.97220622301102,7.94122476379077,-0.152879927435306,-0.146318017774158,-0.157655563619401
"252",21,"422","ssp585","2081_2100",8.11080964719406,8.11840741369459,8.09673776096768,7.74169492558999,7.76156042615573,7.72412495017052,-0.369114721604068,-0.356846987538867,-0.381104966004689
"253",22,"427","ssp126","2021_2040",8.08028900262081,8.09453777737088,8.07433719899919,8.01732771089583,8.03034774859746,8.011470301946,-0.0629612917249851,-0.0605528659290719,-0.0652986360920806
"254",22,"427","ssp126","2041_2060",8.08028900262081,8.09453777737088,8.07433719899919,7.99362645384037,8.00604040622711,7.98820462624232,-0.0866625487804412,-0.0830211977163957,-0.0891754865646366
"255",22,"427","ssp126","2081_2100",8.08028900262081,8.09453777737088,8.07433719899919,8.00088749275063,8.01122495730718,7.99593742688497,-0.079401509870182,-0.0751517037550613,-0.0833128200636963
"256",22,"427","ssp245","2021_2040",8.08028900262081,8.09453777737088,8.07433719899919,8.01270750002428,8.02659968137741,8.00663326581319,-0.0675815025965369,-0.0651113437281712,-0.0692244695292565
"257",22,"427","ssp245","2041_2060",8.08028900262081,8.09453777737088,8.07433719899919,7.96769801306002,7.98051601052284,7.96053518652916,-0.112590989560792,-0.108866433302562,-0.114595087369283
"258",22,"427","ssp245","2081_2100",8.08028900262081,8.09453777737088,8.07433719899919,7.91016698226784,7.92125557661057,7.90323332945506,-0.17012202035297,-0.166628217697144,-0.174566487471263
"259",22,"427","ssp370","2021_2040",8.08028900262081,8.09453777737088,8.07433719899919,8.00758536963752,8.02109432419141,8.00128239393234,-0.0727036329832943,-0.0708199858665477,-0.0742620435025954
"260",22,"427","ssp370","2041_2060",8.08028900262081,8.09453777737088,8.07433719899919,7.94544203299465,7.95884765783946,7.93803323705991,-0.134846969626166,-0.130320108599132,-0.137531867292192
"261",22,"427","ssp370","2081_2100",8.08028900262081,8.09453777737088,8.07433719899919,7.81183976531029,7.82442912260691,7.8003677268823,-0.268449237310525,-0.261611708667543,-0.272767898109224
"262",22,"427","ssp585","2021_2040",8.08028900262081,8.09453777737088,8.07433719899919,8.00684930627996,8.01984709898631,7.99977678060532,-0.0734396963408497,-0.0693667358822285,-0.0753881282276581
"263",22,"427","ssp585","2041_2060",8.08028900262081,8.09453777737088,8.07433719899919,7.93098560752291,7.94452508489291,7.92368993361791,-0.149303395097906,-0.145470996697744,-0.151526472965877
"264",22,"427","ssp585","2081_2100",8.08028900262081,8.09453777737088,8.07433719899919,7.72727979186809,7.73978283802668,7.71421159704526,-0.353009210752718,-0.344303539064194,-0.360890138811536
"265",23,"432","ssp126","2021_2040",8.06794154475434,8.08366305298275,8.05089398225149,8.00695162848993,8.02271839380264,7.99168150822322,-0.0609899162644085,-0.0600934856467763,-0.0616169916258915
"266",23,"432","ssp126","2041_2060",8.06794154475434,8.08366305298275,8.05089398225149,7.98267120791204,7.9989954829216,7.96726426879565,-0.0852703368422961,-0.0836297134558368,-0.0881047295199497
"267",23,"432","ssp126","2081_2100",8.06794154475434,8.08366305298275,8.05089398225149,7.98807647896535,8.0039448261261,7.97214643955231,-0.0798650657889821,-0.0776589141951671,-0.083400637573666
"268",23,"432","ssp245","2021_2040",8.06794154475434,8.08366305298275,8.05089398225149,8.00290444493294,8.01954010923703,7.98736277023951,-0.0650370998213991,-0.0637441277503967,-0.0672210176785786
"269",23,"432","ssp245","2041_2060",8.06794154475434,8.08366305298275,8.05089398225149,7.95845758951072,7.97453111012777,7.94282734791438,-0.109483955243621,-0.107813583479988,-0.110521241029104
"270",23,"432","ssp245","2081_2100",8.06794154475434,8.08366305298275,8.05089398225149,7.89982321948716,7.91545064647992,7.88225946029027,-0.168118325267175,-0.164517258273231,-0.170878011650509
"271",23,"432","ssp370","2021_2040",8.06794154475434,8.08366305298275,8.05089398225149,7.997924089793,8.01418377955755,7.98228828907013,-0.0700174549613337,-0.0689774023162002,-0.071331761942969
"272",23,"432","ssp370","2041_2060",8.06794154475434,8.08366305298275,8.05089398225149,7.93685729304949,7.95356700023015,7.92155619263649,-0.131084251704842,-0.129528727796343,-0.132687923643323
"273",23,"432","ssp370","2081_2100",8.06794154475434,8.08366305298275,8.05089398225149,7.80288131995635,7.81823489864667,7.78462823232015,-0.265060224797991,-0.261296741829979,-0.27018010550075
"274",23,"432","ssp585","2021_2040",8.06794154475434,8.08366305298275,8.05089398225149,7.99706358674801,8.01261273423831,7.98183409969012,-0.070877958006329,-0.0693263139989648,-0.0721368802918319
"275",23,"432","ssp585","2041_2060",8.06794154475434,8.08366305298275,8.05089398225149,7.9231536036188,7.93905441363653,7.90627499421438,-0.144787941135541,-0.142319503095415,-0.147042555941475
"276",23,"432","ssp585","2081_2100",8.06794154475434,8.08366305298275,8.05089398225149,7.71863508838596,7.73477754195531,7.69940608342489,-0.349306456368379,-0.343059363630084,-0.356612093581093
"277",24,"433","ssp126","2021_2040",8.07032310505106,8.08537145190769,8.05620317194197,8.00880238287377,8.02418978611628,7.99672897855441,-0.0615207221772934,-0.0600645310348931,-0.0619257297780766
"278",24,"433","ssp126","2041_2060",8.07032310505106,8.08537145190769,8.05620317194197,7.9846836772832,8.00074058175087,7.97229796648026,-0.0856394277678594,-0.0839052054617131,-0.0877750244405533
"279",24,"433","ssp126","2081_2100",8.07032310505106,8.08537145190769,8.05620317194197,7.99092292948203,8.00674516558647,7.97809589505196,-0.0794001755690331,-0.0780291385120808,-0.0825515733824833
"280",24,"433","ssp245","2021_2040",8.07032310505106,8.08537145190769,8.05620317194197,8.00460724902875,8.02093965411186,7.99224680662155,-0.0657158560223047,-0.0641627675957146,-0.068339352475272
"281",24,"433","ssp245","2041_2060",8.07032310505106,8.08537145190769,8.05620317194197,7.96002664168676,7.97600618402163,7.94552877942721,-0.110296463364302,-0.108591249916287,-0.111788758304384
"282",24,"433","ssp245","2081_2100",8.07032310505106,8.08537145190769,8.05620317194197,7.90184305364435,7.91799394289653,7.8857808470726,-0.168480051406706,-0.16592520740297,-0.172377775775061
"283",24,"433","ssp370","2021_2040",8.07032310505106,8.08537145190769,8.05620317194197,7.99949869098085,8.0154693086942,7.98685999711355,-0.0708244140702063,-0.0696063703960839,-0.0728348659144498
"284",24,"433","ssp370","2041_2060",8.07032310505106,8.08537145190769,8.05620317194197,7.93803619941076,7.95491035580635,7.92400774161021,-0.132286905640303,-0.130461096101338,-0.134502308236227
"285",24,"433","ssp370","2081_2100",8.07032310505106,8.08537145190769,8.05620317194197,7.80377989718408,7.82052687605222,7.78578840494156,-0.266543207866977,-0.263379336065716,-0.274913661347495
"286",24,"433","ssp585","2021_2040",8.07032310505106,8.08537145190769,8.05620317194197,7.99854786450213,8.0138022740682,7.98654577533404,-0.0717752405489333,-0.070038418637381,-0.0724501477347479
"287",24,"433","ssp585","2041_2060",8.07032310505106,8.08537145190769,8.05620317194197,7.92397147724123,7.94033957719803,7.90967135826747,-0.146351627809833,-0.1438340610928,-0.15069746043947
"288",24,"433","ssp585","2081_2100",8.07032310505106,8.08537145190769,8.05620317194197,7.71906789107756,7.73673399090767,7.70058525800705,-0.351255213973498,-0.345428099897172,-0.363225496477551
